FID,Shape ,AREA,lake_id,Jurisdicti,PERIM,X_CENTER,Y_CENTER,HA,Shape_Leng,Shape_Area,Lat,Lon
209,Polygon,344.9297,71326,YOSE,69.482397,267616.362,4220222.311,0.034493,69.482397,344.932747,38.09995021,-119.6501926
210,Polygon,309.8828,71258,YOSE,67.122504,267680.7894,4220210.095,0.030989,67.122504,309.885745,38.09985679,-119.6494546
211,Polygon,683.7813,71889,YOSE,99.151432,267348.028,4220184.028,0.068379,99.151432,683.789403,38.0995365,-119.6532373
212,Polygon,653.3828,71848,YOSE,109.999694,262798.8475,4220176.269,0.065339,109.999694,653.390622,38.09828414,-119.7050623
213,Polygon,4219.047,72995,YOSE,305.521554,263272.6234,4220145.263,0.421909,305.521554,4219.085311,38.09812922,-119.6996545
214,Polygon,821.2578,72036,YOSE,106.579818,267644.242,4220152.462,0.082127,106.579818,821.265286,38.09932852,-119.6498523
215,Polygon,265.4766,71155,YOSE,61.701922,273558.5723,4220158.244,0.026548,61.701922,265.48005,38.10088187,-119.5824694
216,Polygon,255.125,71137,YOSE,58.618491,267398.1716,4220138.297,0.025513,58.618491,255.127541,38.09913769,-119.6526512
217,Polygon,337.7109,71311,YOSE,71.596001,267462.2652,4220116.312,0.033771,71.596001,337.713844,38.09895625,-119.6519138
218,Polygon,646.6641,71842,YOSE,103.675161,282320.4211,4220106.738,0.064669,103.675161,646.684619,38.10257125,-119.4826167
219,Polygon,274.8203,71175,YOSE,65.899984,267415.1103,4220099.99,0.027482,65.899984,274.823953,38.09879717,-119.6524457
220,Polygon,488.5547,71597,YOSE,89.280659,282223.9661,4220079.488,0.048857,89.280659,488.571339,38.10230265,-119.4837075
221,Polygon,42906.18,70532,YOSE,928.767663,263505.0565,4219984.986,4.29066,928.767663,42906.63838,38.09674713,-119.6969535
222,Polygon,840.9453,72046,YOSE,113.579517,262802.0375,4220054.48,0.084095,113.579517,840.951813,38.09718855,-119.7049855
223,Polygon,3462.023,72904,YOSE,273.550584,273337.4687,4220032.917,0.346208,273.550584,3462.079492,38.09969805,-119.5849488
224,Polygon,287.9688,71204,YOSE,66.113792,267322.1566,4220050.477,0.028797,66.113792,287.972428,38.09832748,-119.6534886
225,Polygon,606.4141,71787,YOSE,99.192099,264771.9226,4220022.906,0.060642,99.192099,606.421597,38.09741912,-119.6825335
226,Polygon,295.7891,71229,YOSE,64.818027,267390.4151,4220027.53,0.029579,64.818027,295.792527,38.09813845,-119.6527034
227,Polygon,10944.74,70250,YOSE,431.064333,262847.2127,4219941.832,1.09448,431.064333,10944.84865,38.09618627,-119.7044334
228,Polygon,302.2188,71243,YOSE,66.223068,267530.9152,4220000.31,0.030222,66.223068,302.224181,38.09792954,-119.6510939
229,Polygon,337.8516,71312,YOSE,68.507062,267505.3317,4219954.483,0.033785,68.507062,337.853823,38.09751037,-119.6513704
230,Polygon,919.8125,72123,YOSE,120.096601,262763.2216,4219945.835,0.091982,120.096601,919.824248,38.09620026,-119.7053916
231,Polygon,367.1016,71376,YOSE,71.925635,262732.8385,4219928.689,0.036711,71.925635,367.107273,38.09603793,-119.705732
232,Polygon,243.5977,71119,YOSE,61.277864,256287.4907,4219930.781,0.02436,61.277864,243.598646,38.09434195,-119.7791551
233,Polygon,589.8672,71768,YOSE,93.908132,273237.464,4219925.083,0.058987,93.908132,589.875356,38.09870207,-119.586054
234,Polygon,446.6641,71524,YOSE,81.041422,269576.0291,4219922.991,0.044667,81.041422,446.669267,38.09775714,-119.627769
235,Polygon,2715.742,72786,YOSE,208.605755,255918.1454,4219885.614,0.271575,208.605755,2715.752776,38.09383569,-119.7833469
236,Polygon,456.6094,71540,YOSE,81.148579,256250.8375,4219911.039,0.045661,81.148579,456.611167,38.09415434,-119.7795659
237,Polygon,317.7969,71277,YOSE,70.439622,276014.1413,4219909.257,0.03178,70.439622,317.800969,38.09925203,-119.5544124
238,Polygon,404.2891,71448,YOSE,79.859158,256292.002,4219885.82,0.040429,79.859158,404.289809,38.09393842,-119.7790884
239,Polygon,2982.934,72828,YOSE,279.824853,256212.382,4219865.68,0.298294,279.824853,2982.943905,38.09373565,-119.7799884
240,Polygon,351.5938,71339,YOSE,74.254776,275838.3866,4219882.059,0.03516,74.254776,351.599395,38.09896357,-119.5564064
241,Polygon,6564.813,70087,YOSE,460.949143,258756.1856,4219812.006,0.660476,460.949143,6604.757257,38.09393491,-119.7509935
242,Polygon,974.9258,72162,YOSE,144.566786,258862.383,4219837.864,0.097493,144.566786,974.93445,38.09419603,-119.7497925
243,Polygon,789.6875,72004,YOSE,106.476508,256148.843,4219838.483,0.078969,106.476508,789.686414,38.09347368,-119.7807029
244,Polygon,384.5938,71402,YOSE,77.417793,267330.2087,4219842.048,0.03846,77.417793,384.6002,38.09645305,-119.6533289
245,Polygon,294.5469,71223,YOSE,64.324395,267850.8815,4219822.689,0.029455,64.324395,294.551484,38.09641264,-119.6473908
246,Polygon,311.5469,71262,YOSE,65.168084,267278.4528,4219812.213,0.031155,65.168084,311.550459,38.09617112,-119.6539089
247,Polygon,617.5391,71807,YOSE,101.395562,275780.7172,4219792.192,0.061755,101.395562,617.5485,38.09814012,-119.5570352
248,Polygon,191512.7,70650,YOSE,5617.401543,255342.6269,4219321.241,19.1807,5617.401543,191806.8014,38.0885996,-119.7897093
249,Polygon,1697.031,72518,YOSE,185.781154,261323.9041,4219758.143,0.169705,185.781154,1697.048498,38.09413164,-119.7217255
250,Polygon,38594.64,70514,YOSE,1309.762807,258157.293,4219624.975,3.88711,1309.762807,38871.07346,38.09209118,-119.7577523
251,Polygon,394.9453,71430,YOSE,75.400424,267866.8796,4219761.068,0.039495,75.400424,394.95023,38.09586197,-119.6471886
252,Polygon,259.5469,71144,YOSE,59.153011,268000.4488,4219756.761,0.025955,59.153011,259.551503,38.09585749,-119.6456655
253,Polygon,3043.875,72838,YOSE,322.223098,253306.9091,4219728.459,0.304388,322.223098,3043.88358,38.09171218,-119.8130365
254,Polygon,2258.273,72678,YOSE,213.641015,257569.8218,4219725.847,0.225828,213.641015,2258.276787,38.0928419,-119.7644783
255,Polygon,570.4922,71736,YOSE,89.323387,267375.5423,4219742.688,0.05705,89.323387,570.498738,38.09557017,-119.6527801
256,Polygon,677.4922,71875,YOSE,123.835728,266838.3142,4219729.17,0.06775,123.835728,677.499273,38.09531005,-119.658896
257,Polygon,574.4453,71740,YOSE,102.501196,266782.3867,4219729.924,0.057445,102.501196,574.449927,38.09530241,-119.6595334
258,Polygon,1893.141,72592,YOSE,170.654261,267428.5018,4219721.214,0.189316,170.654261,1893.163455,38.09539047,-119.6521698
259,Polygon,345.7109,71327,YOSE,80.135577,255263.7112,4219712.098,0.034571,80.135577,345.714213,38.09209676,-119.790742
260,Polygon,133.8281,71010,YOSE,46.210272,275807.8639,4219716.542,0.013383,46.210272,133.829583,38.09746572,-119.5567022
261,Polygon,625.9375,71820,YOSE,98.88517,257453.5489,4219676.75,0.062594,98.88517,625.938479,38.09236873,-119.7657861
262,Polygon,10772.02,70243,YOSE,718.440299,257566.2964,4219604.243,1.07721,718.440299,10772.05707,38.09174625,-119.7644772
263,Polygon,4121.992,72985,YOSE,372.35927,255184.2844,4219598.83,0.4122,372.35927,4122.003836,38.09105561,-119.7916079
264,Polygon,3051.336,72839,YOSE,331.83112,257845.0657,4219605.447,0.305134,331.83112,3051.342527,38.0918318,-119.7613022
265,Polygon,3614.184,72927,YOSE,268.148456,257372.7844,4219606.419,0.36142,268.148456,3614.19592,38.09171392,-119.7666822
266,Polygon,1063.867,72232,YOSE,121.632177,263722.7768,4219601.677,0.106388,121.632177,1063.878694,38.09335323,-119.6943464
267,Polygon,40397.27,70521,YOSE,1427.719956,271563.6383,4219423.919,4.03978,1427.719956,40397.83699,38.09376836,-119.6049643
268,Polygon,709.3359,71914,YOSE,117.252598,272950.7662,4219602.92,0.070934,117.252598,709.343372,38.09572949,-119.5892181
269,Polygon,1572.797,72473,YOSE,167.398256,281517.1711,4219585.407,0.157284,167.398256,1572.844435,38.09768322,-119.4916102
270,Polygon,548.5547,71703,YOSE,92.375118,272417.2541,4219583.158,0.054856,92.375118,548.563669,38.09541739,-119.5952901
271,Polygon,756.3711,71972,YOSE,106.095723,257697.962,4219581.021,0.075637,106.095723,756.372397,38.0915725,-119.7629696
272,Polygon,404.5313,71449,YOSE,83.126639,272540.2259,4219552.189,0.040454,83.126639,404.538314,38.09516951,-119.5938792
273,Polygon,126.7813,71008,YOSE,44.612276,272857.9903,4219525.769,0.012678,44.612276,126.783656,38.09501155,-119.5902506
274,Polygon,4753.41,73039,YOSE,473.327815,260818.657,4219470.518,0.475346,473.327815,4753.461659,38.09140874,-119.7273847
275,Polygon,1716.406,72525,YOSE,155.543084,253190.2374,4219499.229,0.171641,155.543084,1716.413041,38.08961684,-119.8142862
276,Polygon,535.7656,71682,YOSE,87.970831,266314.8218,4219496.521,0.053577,87.970831,535.772752,38.09308032,-119.6647837
277,Polygon,41529.06,70529,YOSE,1544.75646,263232.1668,4219364.824,4.16288,1544.75646,41628.83713,38.09109254,-119.6998568
278,Polygon,2630.133,72768,YOSE,281.165794,257538.6682,4219464.397,0.263014,281.165794,2630.13755,38.09047991,-119.7647445
279,Polygon,6635.652,70093,YOSE,376.318665,253667.723,4219459.039,0.663566,376.318665,6635.661822,38.08938528,-119.8088338
280,Polygon,420.6016,71482,YOSE,79.80375,258779.07,4219475.63,0.042061,79.80375,420.606575,38.09091285,-119.7506192
281,Polygon,540.1328,71691,YOSE,86.794187,266855.0578,4219465.858,0.054014,86.794187,540.140275,38.09294376,-119.6586193
282,Polygon,2238.57,72671,YOSE,177.774251,270478.9219,4219439.579,0.22386,177.774251,2238.603597,38.09363457,-119.617327
283,Polygon,253.7891,71135,YOSE,60.347234,272862.0856,4219457.751,0.025379,60.347234,253.79325,38.09440018,-119.5901823
284,Polygon,518.5,71650,YOSE,87.453556,262952.98,4219442.456,0.051851,87.453556,518.505366,38.09171828,-119.7030628
285,Polygon,759.5625,71975,YOSE,106.920154,272945.3751,4219410.321,0.075957,106.920154,759.575234,38.09399406,-119.5892183
286,Polygon,1954.469,72609,YOSE,242.465978,252673.7135,4219396.918,0.195448,242.465978,1954.479332,38.08855471,-119.820134
287,Polygon,518.5156,71651,YOSE,87.603696,271334.7388,4219400.688,0.051852,87.603696,518.522053,38.09350132,-119.6075646
288,Polygon,8229.773,70164,YOSE,508.059528,262886.2377,4219293.819,0.822986,508.059528,8229.86077,38.09036264,-119.7037738
289,Polygon,205.2734,71073,YOSE,59.574178,252415.333,4219383.363,0.020527,59.574178,205.273513,38.08836197,-119.8230722
290,Polygon,1031.781,72204,YOSE,132.893671,252173.2925,4219369.445,0.103178,132.893671,1031.784143,38.08817037,-119.8258241
291,Polygon,9438.973,70208,YOSE,788.473291,252329.352,4219307.878,0.943901,788.473291,9439.009163,38.08765892,-119.8240253
292,Polygon,614.1406,71799,YOSE,95.650868,267016.383,4219364.154,0.061415,95.650868,614.147914,38.09206971,-119.6567484
293,Polygon,691.2734,71895,YOSE,98.735025,266907.6766,4219349.236,0.069128,98.735025,691.280575,38.09190738,-119.6579819
294,Polygon,1364.359,72392,YOSE,191.171415,252524.6167,4219349.358,0.136437,191.171415,1364.365635,38.08808578,-119.8218157
295,Polygon,629.2578,71825,YOSE,93.633474,270439.233,4219347.066,0.062927,93.633474,629.265519,38.09279157,-119.6177494
296,Polygon,15832.07,70335,YOSE,703.165754,251233.615,4219296.791,1.58321,703.165754,15832.11527,38.08725832,-119.8365013
297,Polygon,900.4844,72101,YOSE,121.079588,272940.8079,4219308.989,0.09005,121.079588,900.498175,38.09308057,-119.5892381
298,Polygon,1251.141,72335,YOSE,137.506515,272437.6288,4219306.916,0.125116,137.506515,1251.161844,38.09293537,-119.59497
299,Polygon,1653.625,72496,YOSE,187.116898,266911.5999,4219297.073,0.165365,187.116898,1653.647966,38.09143876,-119.6579201
300,Polygon,147.0977,71014,YOSE,52.704497,252177.3146,4219318.618,0.01471,52.704497,147.097778,38.08771394,-119.8257607
301,Polygon,21310.34,70402,YOSE,1158.21639,257605.6706,4219191.742,2.14009,1158.21639,21400.90796,38.08804337,-119.7638888
302,Polygon,5121.078,70004,YOSE,272.476605,273964.851,4219251.488,0.512116,272.476605,5121.158517,38.09281951,-119.5775533
303,Polygon,789.543,72003,YOSE,117.311792,257512.55,4219270.548,0.078955,117.311792,789.546458,38.08872783,-119.7649762
304,Polygon,533.1172,71676,YOSE,89.326196,254623.8913,4219269.216,0.053312,89.326196,533.120379,38.0879365,-119.7978778
305,Polygon,456.8711,71541,YOSE,85.351567,254275.1767,4219275.594,0.045687,85.351567,456.874343,38.08789921,-119.8018518
306,Polygon,469.5469,71567,YOSE,86.029975,269288.225,4219258.451,0.046955,86.029975,469.551606,38.09170071,-119.6308334
307,Polygon,991.3477,72176,YOSE,146.166842,252345.5373,4219242.798,0.099136,146.166842,991.355331,38.08707752,-119.8238184
308,Polygon,311.4102,71261,YOSE,75.263071,252301.2274,4219239.565,0.031141,75.263071,311.408128,38.08703628,-119.824322
309,Polygon,18530.78,70372,YOSE,563.729813,277408.8436,4219159.432,1.85311,563.729813,18531.09196,38.09284529,-119.5382875
310,Polygon,803.6563,72018,YOSE,108.62167,275960.9635,4219229.363,0.080367,108.62167,803.670258,38.09311724,-119.554805
311,Polygon,453.0156,71534,YOSE,78.171872,255929.3613,4219229.612,0.045302,78.171872,453.017049,38.08793333,-119.782995
312,Polygon,176.2891,71039,YOSE,50.579519,268364.3726,4219230.101,0.017629,50.579519,176.290975,38.09120922,-119.6413487
313,Polygon,346.207,71329,YOSE,74.363001,252261.7291,4219214.093,0.034621,74.363001,346.210711,38.08679616,-119.824763
314,Polygon,676.3359,71874,YOSE,95.189905,251862.1793,4219207.437,0.067634,95.189905,676.336916,38.08662669,-119.8293113
315,Polygon,36012.71,70508,YOSE,1322.439152,258089.9678,4219072.397,3.60128,1322.439152,36012.83355,38.0870987,-119.7583321
316,Polygon,792.8516,72009,YOSE,107.93231,266680.0893,4219191.943,0.079286,107.93231,792.861542,38.09043256,-119.6605231
317,Polygon,268.5,71161,YOSE,60.641695,271070.4782,4219197.419,0.02685,60.641695,268.503244,38.09160433,-119.6105101
318,Polygon,422.3594,71486,YOSE,77.339521,269935.7611,4219191.968,0.042237,77.339521,422.368016,38.09126718,-119.6234352
319,Polygon,875.4141,72076,YOSE,114.53556,263824.314,4219178.315,0.087542,114.53556,875.425242,38.08956833,-119.6930498
320,Polygon,303.7891,71246,YOSE,70.604788,252397.1127,4219177.67,0.030379,70.604788,303.788356,38.08650537,-119.8232084
321,Polygon,1004.219,72188,YOSE,145.772784,267161.4964,4219152.534,0.100423,145.772784,1004.230839,38.09020187,-119.6550263
322,Polygon,292.8633,71215,YOSE,68.047751,252275.8453,4219168.207,0.029286,68.047751,292.863004,38.08638698,-119.8245863
323,Polygon,3206.711,72859,YOSE,244.87598,271532.7292,4219141.295,0.320676,244.87598,3206.757502,38.09121596,-119.6052261
324,Polygon,1921.211,72601,YOSE,196.374376,263213.6535,4219149.781,0.192123,196.374376,1921.234563,38.08915172,-119.6999964
325,Polygon,432.3828,71506,YOSE,82.224039,275896.9622,4219159.113,0.043239,82.224039,432.390956,38.09246886,-119.5555121
326,Polygon,919.0117,72119,YOSE,111.932029,256706.4083,4219141.484,0.091902,111.932029,919.015531,38.08734941,-119.7741144
327,Polygon,100194.9,70624,YOSE,3314.331883,267133.5957,4218969.726,10.0307,3314.331883,100307.2186,38.08854885,-119.6552845
328,Polygon,8225.852,70163,YOSE,537.309418,252272.2822,4219096.824,0.826189,537.309418,8261.885962,38.08574342,-119.8246022
329,Polygon,3243.422,72865,YOSE,274.143293,267121.0313,4219075.054,0.324346,274.143293,3243.45868,38.08949389,-119.655462
330,Polygon,1420.855,72418,YOSE,172.364786,260699.4709,4219077.586,0.142087,172.364786,1420.872479,38.08783982,-119.7286108
331,Polygon,3798.648,72951,YOSE,287.465507,250690.5707,4219063.16,0.379866,287.465507,3798.663276,38.08500569,-119.8426048
332,Polygon,1125.297,72265,YOSE,134.939662,266107.5359,4219084.607,0.112531,134.939662,1125.309923,38.08931826,-119.6670102
333,Polygon,291.8672,71211,YOSE,64.004452,266382.0373,4219100.154,0.029187,64.004452,291.869703,38.08952921,-119.6638884
334,Polygon,195636.2,70651,YOSE,9959.865037,253293.0659,4218721.694,19.8118,9959.865037,198117.788,38.08264563,-119.8128466
335,Polygon,1408.035,72409,YOSE,176.198629,257692.1395,4219067.343,0.140804,176.198629,1408.041132,38.08694667,-119.7628617
336,Polygon,626.3008,71821,YOSE,99.694653,257374.6695,4219072.59,0.06263,99.694653,626.30166,38.08690878,-119.7664795
337,Polygon,3782.633,72948,YOSE,332.873742,267773.0677,4219039.272,0.378268,332.873742,3782.682464,38.08933946,-119.6480227
338,Polygon,306.75,71254,YOSE,71.934454,275834.8768,4219070.241,0.030676,71.934454,306.755175,38.09165328,-119.5561916
339,Polygon,4765.555,73042,YOSE,379.550591,263778.5759,4219016.603,0.47656,379.550591,4765.601642,38.08810053,-119.6935173
340,Polygon,5656.867,70044,YOSE,327.068049,263134.39,4219016.78,0.565693,327.068049,5656.929413,38.08793358,-119.7008552
341,Polygon,374.3906,71390,YOSE,72.7336,266479.7351,4219052.862,0.03744,72.7336,374.396039,38.08912868,-119.66276
342,Polygon,516.5938,71645,YOSE,90.710669,267276.1752,4219045.235,0.05166,90.710669,516.598344,38.08926538,-119.653685
343,Polygon,4368.828,73005,YOSE,260.022049,253911.4743,4219024.979,0.436884,260.022049,4368.843394,38.08554428,-119.805908
344,Polygon,464.8867,71559,YOSE,83.15944,251802.8423,4219042.342,0.046489,83.15944,464.88985,38.08512426,-119.8299298
345,Polygon,295.7109,71228,YOSE,62.810066,266391.2587,4219044.831,0.029571,62.810066,295.71367,38.08903352,-119.6637652
346,Polygon,32804.09,70492,YOSE,925.877934,262647.1267,4218887.937,3.28044,925.877934,32804.42087,38.08664587,-119.7063627
347,Polygon,625.7813,71819,YOSE,101.857274,257318.3555,4219025.532,0.062578,101.857274,625.782556,38.08647004,-119.7671049
348,Polygon,3873.695,72962,YOSE,245.157436,263701.0152,4218991.555,0.387373,245.157436,3873.73492,38.08785476,-119.6943925
349,Polygon,2323.281,72700,YOSE,222.233027,257552.424,4219006.872,0.232329,222.233027,2323.288347,38.08636485,-119.7644326
350,Polygon,581.0625,71752,YOSE,105.26829,272909.4427,4218992.884,0.058107,105.26829,581.069922,38.09022663,-119.589495
351,Polygon,1202.816,72309,YOSE,127.283129,251577.3572,4218982.07,0.120282,127.283129,1202.815769,38.08451979,-119.8324769
352,Polygon,465.9375,71564,YOSE,112.103471,271891.8379,4218971.134,0.046594,112.103471,465.943634,38.08977461,-119.6010807
353,Polygon,320.8359,71286,YOSE,66.888146,270951.5835,4218980.086,0.032084,66.888146,320.842602,38.08961748,-119.6117949
354,Polygon,1202.281,72307,YOSE,167.735813,262830.4419,4218951.436,0.120229,167.735813,1202.292908,38.08726563,-119.7042957
355,Polygon,3280.086,72875,YOSE,222.979422,264942.4634,4218931.37,0.328012,222.979422,3280.12035,38.08763653,-119.6802314
356,Polygon,1304.07,72365,YOSE,146.374868,267517.859,4218938.216,0.130409,146.374868,1304.090395,38.08836406,-119.650897
357,Polygon,448.2031,71527,YOSE,78.085762,252043.7122,4218946.97,0.04482,78.085762,448.203838,38.08433183,-119.8271534
358,Polygon,2587.703,72756,YOSE,272.985857,267785.393,4218891.091,0.258774,272.985857,2587.735353,38.08800854,-119.6478341
359,Polygon,2268.676,72681,YOSE,220.884397,257004.2627,4218910.848,0.226868,220.884397,2268.68435,38.08535327,-119.7706434
360,Polygon,21066.23,70399,YOSE,664.969386,254690.6683,4218806.835,2.10663,664.969386,21066.29163,38.08379226,-119.7969585
361,Polygon,502.3047,71615,YOSE,94.281027,269270.1434,4218902.638,0.050231,94.281027,502.313092,38.08849263,-119.6309244
362,Polygon,3062.688,72840,YOSE,333.7494,270659.5009,4218870.505,0.306273,333.7494,3062.732636,38.08855683,-119.6150871
363,Polygon,4166.57,72990,YOSE,273.371395,258134.9468,4218862.741,0.416658,273.371395,4166.577043,38.08522334,-119.7577488
364,Polygon,2585.047,72753,YOSE,256.35749,289448.6165,4218885.997,0.258512,256.35749,2585.124805,38.09326787,-119.4010273
365,Polygon,17751.27,70364,YOSE,707.742587,265449.844,4218788.12,1.77515,707.742587,17751.47577,38.08647862,-119.6744049
366,Polygon,389.5781,71417,YOSE,88.951841,270411.8854,4218878.067,0.038959,88.951841,389.587722,38.08856207,-119.6179103
367,Polygon,324.7813,71294,YOSE,70.362556,266489.7923,4218881.446,0.032479,70.362556,324.785073,38.08758802,-119.6625894
